"","listing_id","03","04","05","06","07","09","10","12","08","11"
"10125",40177073,NA,2,NA,21,31,29,31,26,31,11
"10126",40177965,17,30,31,30,31,29,31,31,31,30
"10127",40179191,17,30,31,30,31,29,31,31,31,30
"10128",40181695,17,30,31,30,31,29,31,31,31,30
"10129",40185437,17,14,13,14,22,15,25,NA,NA,NA
"10130",40185624,12,23,10,21,17,23,23,NA,NA,NA
"10131",40188912,14,26,26,19,21,27,22,11,24,8
"10132",40188940,15,26,14,19,24,20,22,11,7,NA
"10133",40189321,2,NA,NA,6,7,NA,NA,NA,NA,NA
"10134",40189355,5,9,2,9,18,8,6,26,14,1
"10135",40189764,17,30,31,30,31,29,31,31,31,30
"10136",40191054,17,30,31,30,31,29,31,31,31,30
"10137",40191468,15,26,15,11,5,NA,NA,NA,16,NA
"10138",40191565,3,12,4,24,19,16,22,14,15,9
"10139",40192408,17,30,31,30,31,29,31,31,31,30
"10140",40192799,17,30,24,28,19,15,2,NA,4,NA
"10141",40193237,14,27,29,28,25,27,27,22,23,25
"10142",40194520,15,26,27,21,13,27,26,26,31,13
"10143",40195799,17,30,31,30,31,29,31,31,31,30
"10144",40198182,15,19,14,16,17,18,19,NA,8,5
"10145",40198631,17,30,31,30,31,29,31,31,31,30
"10146",40198714,2,NA,1,11,2,NA,NA,NA,NA,NA
"10147",40200113,15,21,20,23,21,17,24,NA,NA,4
"10148",40201210,17,30,31,30,31,29,31,31,31,30
"10149",40204112,6,8,1,13,7,16,11,NA,1,NA
"10150",40205929,10,30,31,20,10,18,30,31,16,30
"10151",40218442,17,29,24,23,23,24,5,NA,NA,10
"10152",40219752,6,19,2,NA,NA,NA,NA,NA,NA,NA
"10153",40219782,13,22,6,NA,NA,NA,NA,NA,NA,NA
"10154",40219833,9,15,NA,NA,NA,NA,NA,NA,NA,NA
"10155",40225273,13,9,NA,12,2,14,6,NA,8,12
"10156",40225274,16,NA,NA,6,NA,4,NA,NA,NA,NA
"10157",40225282,9,NA,NA,9,NA,8,NA,NA,NA,NA
"10158",40225285,6,NA,NA,6,17,22,NA,NA,2,NA
"10159",40225286,10,8,NA,10,11,16,7,NA,3,15
"10160",40225287,7,10,NA,6,NA,21,13,3,14,3
"10161",40225288,5,3,NA,14,10,17,4,NA,NA,NA
"10162",40226712,16,4,NA,14,10,12,13,NA,3,13
"10163",40233384,10,22,12,21,4,15,22,25,4,NA
"10164",40235124,17,30,31,30,31,29,31,31,31,30
"10165",40244503,15,26,15,20,19,22,28,9,3,13
"10166",40249448,17,30,31,30,27,29,31,31,3,30
"10167",40254034,NA,NA,NA,NA,NA,23,31,31,NA,30
"10168",40254070,10,19,19,29,2,17,8,NA,27,NA
"10169",40257249,17,30,31,30,31,29,31,31,31,30
"10170",40261865,17,19,12,2,NA,22,31,25,NA,9
"10171",40269611,17,30,31,30,31,29,31,31,31,30
"10172",40271080,12,23,19,30,31,6,NA,NA,31,NA
"10173",40279591,1,NA,2,2,NA,6,NA,26,NA,NA
"10174",40279646,17,30,31,30,31,29,31,31,31,30
"10175",40281837,17,30,30,20,NA,6,NA,NA,NA,NA
"10176",40286024,17,30,28,30,31,NA,1,NA,31,NA
"10177",40288020,11,17,8,24,31,21,9,26,31,NA
"10178",40288906,NA,NA,NA,NA,NA,20,26,18,NA,12
"10179",40300115,17,30,31,30,31,29,31,31,31,30
"10180",40306022,17,30,24,21,31,23,5,25,27,NA
"10181",40309133,17,30,31,30,31,29,31,31,31,30
"10182",40309356,NA,NA,NA,NA,NA,22,31,28,NA,30
"10183",40319268,1,NA,NA,1,NA,1,NA,NA,NA,NA
"10184",40320920,16,NA,6,18,31,1,NA,26,NA,9
"10185",40323613,17,30,31,30,28,19,21,14,7,8
"10186",40324571,17,30,31,30,31,29,31,31,31,30
"10187",40327487,7,30,31,26,4,7,3,NA,17,NA
"10188",40334139,17,30,31,30,31,6,NA,NA,31,NA
"10189",40338816,10,NA,NA,NA,NA,23,31,31,NA,30
"10190",40342875,17,30,31,30,31,29,31,31,31,30
"10191",40345778,5,4,5,11,13,12,16,4,NA,17
"10192",40348288,11,19,13,13,3,17,14,9,NA,5
"10193",40348376,17,30,31,30,31,29,31,31,31,30
"10194",40361168,17,30,29,27,27,2,NA,NA,22,NA
"10195",40366806,NA,NA,NA,21,31,29,31,31,23,30
"10196",40367678,8,10,10,7,NA,10,10,9,NA,5
"10197",40367684,17,30,31,30,31,24,31,31,31,30
"10198",40367689,11,6,5,15,2,14,12,9,NA,5
"10199",40368944,17,30,31,30,31,29,31,31,31,30
"10200",40370690,17,30,31,30,31,29,31,31,31,30
"10201",40370983,8,17,11,7,5,NA,NA,NA,7,NA
"10202",40383325,17,30,31,30,31,6,NA,NA,31,NA
"10203",40387691,17,15,NA,15,5,11,NA,NA,NA,NA
"10204",40390512,14,22,24,22,14,20,23,10,NA,19
"10205",40390872,11,9,NA,5,7,20,8,NA,NA,NA
"10206",40395445,2,14,NA,17,15,21,31,31,12,30
"10207",40395481,5,8,NA,12,20,20,5,7,16,4
"10208",40395872,5,19,9,9,6,5,14,6,29,NA
"10209",40398170,14,NA,NA,18,8,19,11,NA,10,3
"10210",40398478,17,30,31,30,31,29,31,31,31,30
"10211",40410512,15,30,31,25,30,23,30,14,18,11
"10212",40413100,17,30,14,2,NA,2,NA,NA,NA,NA
"10213",40418001,17,30,31,30,31,29,31,31,31,30
"10214",40423132,17,30,31,30,31,29,31,31,31,30
"10215",40423357,16,22,15,2,NA,NA,NA,NA,NA,NA
"10216",40423444,17,30,31,30,31,29,31,31,31,30
"10217",40425354,15,29,29,28,28,29,31,17,22,18
"10218",40425978,17,30,31,30,31,29,31,31,31,30
"10219",40439322,14,17,3,16,13,22,7,3,17,12
"10220",40440713,NA,NA,NA,21,15,23,31,31,NA,30
"10221",40441056,NA,NA,NA,NA,NA,NA,NA,26,NA,NA
"10222",40447073,17,30,31,30,31,29,31,31,31,30
"10223",40447985,NA,NA,NA,7,1,19,2,NA,NA,NA
"10224",40449006,17,30,31,30,31,29,31,31,31,30
"10225",40450544,NA,17,4,NA,NA,NA,NA,NA,NA,NA
"10226",40459093,1,NA,NA,12,11,30,31,31,11,30
"10227",40462875,7,3,31,16,NA,29,31,31,31,30
"10228",40468134,NA,NA,NA,21,3,18,30,31,NA,30
"10229",40470500,NA,NA,NA,NA,NA,23,31,31,NA,30
"10230",40479017,17,30,31,30,31,29,31,31,31,30
"10231",40479806,17,30,31,30,31,29,31,31,31,30
"10232",40480584,17,30,31,30,31,29,31,31,31,30
"10233",40481241,9,21,21,18,6,15,15,4,NA,NA
"10234",40483113,10,3,8,6,7,2,6,NA,5,NA
"10235",40483172,11,3,6,6,8,11,9,2,5,NA
"10236",40483270,12,6,6,7,9,10,9,2,5,NA
"10237",40484836,17,30,31,9,NA,NA,NA,NA,NA,NA
"10238",40485707,17,30,31,19,24,27,31,28,31,10
"10239",40486058,17,30,31,9,NA,NA,NA,NA,NA,NA
"10240",40486230,17,30,31,30,31,29,31,31,31,30
"10241",40492074,17,30,31,30,31,29,31,31,31,30
"10242",40497034,1,NA,NA,1,NA,1,NA,25,NA,NA
"10243",40504952,6,19,15,11,28,12,16,NA,10,NA
"10244",40507029,17,30,31,3,NA,16,15,NA,NA,NA
"10245",40507872,7,13,13,12,14,3,NA,NA,14,NA
"10246",40508866,17,30,31,30,31,29,31,31,31,30
"10247",40509148,NA,2,6,9,11,11,8,11,NA,NA
"10248",40523187,17,30,31,30,31,29,31,31,31,30
"10249",40526534,16,25,11,NA,NA,NA,NA,NA,NA,NA
"10250",40526847,17,29,19,21,1,21,NA,NA,NA,NA
"10251",40528801,17,30,31,30,31,29,31,31,31,30
"10252",40529665,1,NA,3,10,4,NA,NA,NA,NA,NA
"10253",40531881,17,30,31,30,31,29,31,31,31,30
"10254",40533219,6,7,2,6,31,13,1,NA,4,NA
"10255",40533425,6,8,NA,7,21,8,7,4,NA,30
"10256",40533518,17,30,31,30,31,29,31,31,31,30
"10257",40538012,17,30,31,30,29,18,13,NA,10,1
"10258",40545570,17,30,5,12,NA,24,7,NA,NA,NA
"10259",40545735,17,30,31,30,31,29,31,31,31,30
"10260",40546309,17,30,31,9,NA,NA,NA,NA,NA,NA
"10261",40550550,16,30,31,30,31,29,31,31,31,30
"10262",40551614,17,28,28,24,26,28,27,19,18,10
"10263",40553229,16,27,23,27,20,23,24,25,11,19
"10264",40554186,10,17,26,22,25,18,23,7,19,14
"10265",40556666,12,12,NA,12,11,NA,NA,NA,NA,NA
"10266",40565109,17,30,31,30,31,29,31,31,31,30
"10267",40565908,17,30,31,30,31,29,31,31,31,30
"10268",40571206,NA,NA,NA,21,6,24,30,26,NA,7
"10269",40571371,17,30,31,30,31,29,31,31,31,30
"10270",40572004,17,30,31,30,31,29,31,31,31,30
"10271",40573143,17,30,31,30,31,29,31,31,31,30
"10272",40578332,NA,NA,NA,NA,NA,2,NA,31,NA,30
"10273",40579778,17,30,31,30,31,29,31,31,31,30
"10274",40583413,17,30,31,30,31,29,31,31,31,30
"10275",40585138,6,15,9,13,14,13,14,9,29,11
"10276",40585946,5,NA,NA,4,NA,14,2,NA,NA,NA
"10277",40588314,14,2,NA,17,11,23,16,NA,NA,NA
"10278",40591557,NA,NA,NA,NA,NA,12,16,NA,NA,NA
"10279",40592877,17,NA,NA,7,1,4,2,NA,NA,NA
"10280",40603156,17,30,31,30,31,29,31,31,31,30
"10281",40604846,17,13,1,10,2,14,6,NA,NA,NA
"10282",40612872,17,7,NA,NA,NA,NA,NA,NA,NA,NA
"10283",40616514,17,30,31,30,31,29,31,31,31,30
"10284",40631699,17,30,31,30,31,29,31,31,31,30
"10285",40634524,13,20,7,27,31,22,25,31,31,24
"10286",40639421,12,19,28,30,31,29,31,31,31,30
"10287",40645288,17,30,31,30,31,29,31,31,31,30
"10288",40646568,16,27,12,20,18,20,11,NA,NA,NA
"10289",40648941,17,30,31,30,31,29,31,31,31,30
"10290",40650882,16,24,31,28,31,30,28,30,31,29
"10291",40651583,17,30,31,30,31,29,31,31,31,30
"10292",40664971,17,30,31,30,31,29,31,31,31,30
"10293",40674456,17,30,31,30,31,29,31,31,31,30
"10294",40676185,17,30,31,30,31,29,31,31,31,30
"10295",40677375,9,NA,NA,3,30,17,31,NA,18,26
"10296",40689374,17,28,31,30,14,23,31,31,NA,30
"10297",40691779,4,10,3,9,7,17,17,3,3,NA
"10298",40694778,16,30,30,30,14,23,31,31,NA,30
"10299",40698182,17,30,31,30,31,23,31,31,NA,30
"10300",40699163,17,30,31,30,31,29,31,31,31,30
"10301",40700981,17,30,31,30,31,29,31,31,31,30
"10302",40703290,17,30,31,30,31,29,31,31,31,30
"10303",40705179,16,30,31,18,15,12,24,6,5,5
"10304",40721558,6,2,1,13,13,15,3,NA,NA,NA
"10305",40721885,14,17,11,18,24,22,20,13,9,11
"10306",40723595,17,30,31,30,5,23,2,NA,NA,NA
"10307",40727803,17,30,31,21,31,30,31,31,30,30
"10308",40730317,10,30,31,19,27,23,7,31,31,NA
"10309",40745990,11,23,24,24,15,2,NA,NA,5,NA
"10310",40750605,17,30,31,30,31,29,31,31,31,30
"10311",40751609,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"10312",40752289,1,NA,NA,1,NA,1,NA,26,NA,NA
"10313",40758034,NA,NA,NA,NA,NA,7,NA,26,NA,NA
"10314",40766173,NA,NA,NA,NA,NA,23,31,31,NA,30
"10315",40768196,17,30,31,30,31,29,31,31,31,30
"10316",40774969,17,30,31,30,31,29,31,31,31,30
"10317",40775360,10,1,2,11,13,21,5,NA,NA,NA
"10318",40795209,8,6,NA,11,4,18,19,NA,3,NA
"10319",40795259,15,10,15,20,10,23,18,3,20,NA
"10320",40796776,8,21,8,11,3,4,15,2,NA,NA
"10321",40799979,15,28,12,20,16,21,12,31,7,NA
"10322",40800254,17,30,31,30,31,29,31,31,31,30
"10323",40801256,17,20,30,30,10,29,22,31,NA,NA
"10324",40809527,17,30,31,30,31,29,31,31,31,30
"10325",40811315,9,8,NA,16,14,13,22,NA,NA,NA
"10326",40811695,9,18,4,10,8,10,18,25,NA,NA
"10327",40814641,17,30,31,30,31,29,31,31,31,30
"10328",40815855,14,30,31,30,31,29,31,31,31,30
"10329",40817444,11,20,19,9,NA,NA,NA,NA,NA,NA
"10330",40817502,9,13,NA,13,16,23,13,NA,4,NA
"10331",40823385,17,30,31,29,30,30,31,31,14,30
"10332",40830809,11,29,16,21,4,28,15,2,NA,13
"10333",40834330,12,16,6,15,10,NA,NA,NA,NA,NA
"10334",40838102,NA,NA,NA,8,5,16,16,7,NA,NA
"10335",40838826,NA,NA,NA,13,6,23,31,31,NA,30
"10336",40853536,5,12,31,29,NA,6,NA,31,NA,30
"10337",40856215,1,NA,NA,5,10,NA,NA,NA,NA,NA
"10338",40856598,9,14,10,4,NA,9,11,NA,NA,NA
"10339",40857720,17,30,31,30,31,7,NA,31,31,19
"10340",40862669,15,22,5,21,21,20,2,31,NA,NA
"10341",40863068,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"10342",40863233,12,24,17,23,25,23,25,10,11,13
"10343",40863817,17,26,13,21,18,30,23,NA,20,1
"10344",40867116,17,30,31,30,31,29,31,31,31,30
"10345",40871059,8,4,NA,4,2,4,NA,NA,1,NA
"10346",40878853,13,27,21,21,21,22,25,NA,15,9
"10347",40878987,15,27,20,24,19,20,28,7,17,9
"10348",40879289,17,30,31,29,31,29,31,31,31,30
"10349",40881605,NA,NA,NA,20,NA,29,31,31,NA,30
"10350",40885775,17,30,31,28,31,27,6,31,31,NA
"10351",40887842,17,30,31,30,31,6,NA,NA,31,NA
"10352",40888494,NA,NA,NA,20,20,26,31,24,NA,30
"10353",40888544,17,30,31,30,31,6,NA,NA,31,NA
"10354",40888551,15,28,31,30,19,29,31,31,NA,30
"10355",40888583,17,24,31,22,13,29,31,31,NA,30
"10356",40890131,17,30,31,30,10,24,29,25,NA,30
"10357",40893916,12,17,4,13,6,12,11,26,NA,NA
"10358",40906924,13,24,17,28,22,26,24,11,10,11
"10359",40910744,17,30,31,30,31,29,31,31,31,30
"10360",40914462,12,23,15,26,20,19,21,2,22,NA
"10361",40916655,17,7,NA,17,4,3,2,NA,NA,NA
"10362",40921457,7,22,6,15,19,20,19,NA,NA,12
"10363",40921774,17,30,31,30,31,29,31,31,31,30
"10364",40931563,16,30,30,30,26,26,31,27,31,15
"10365",40932048,9,4,NA,16,NA,9,11,NA,9,2
"10366",40935710,17,23,27,30,9,27,28,21,18,21
"10367",40936837,13,29,31,23,2,19,26,5,NA,NA
"10368",40938803,NA,NA,NA,NA,NA,23,31,31,NA,30
"10369",40942475,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
"10370",40943478,17,30,31,30,31,29,31,31,31,30
"10371",40948355,17,30,31,30,31,29,31,31,31,30
"10372",40952057,17,30,21,23,8,30,20,NA,NA,15
"10373",40958456,11,2,NA,5,NA,18,8,NA,NA,NA
"10374",40960391,17,30,28,24,31,19,31,16,9,30
"10375",40962874,17,30,31,30,31,30,31,31,31,30
"10376",40970140,17,29,27,30,29,28,30,17,29,28
"10377",40970646,17,30,31,30,31,29,31,31,31,30
"10378",40983792,10,7,4,8,2,23,NA,NA,6,5
"10379",40984881,17,19,14,15,12,9,15,5,2,NA
"10380",40984900,8,8,6,7,3,10,NA,NA,6,NA
"10381",40984909,17,30,31,30,31,29,31,31,31,30
"10382",40985222,7,16,5,5,2,4,1,NA,NA,NA
"10383",40985290,9,13,9,11,2,10,4,NA,6,NA
"10384",40985372,5,9,2,7,3,4,NA,NA,NA,NA
"10385",40985716,5,12,5,6,2,29,31,31,6,30
"10386",40985858,6,13,5,6,2,4,NA,NA,NA,NA
"10387",40986275,9,6,NA,8,2,21,3,NA,NA,NA
"10388",40995392,17,30,20,25,24,27,29,16,19,18
"10389",40997548,11,15,7,23,5,14,11,NA,NA,NA
"10390",40998149,7,3,NA,11,1,7,3,NA,NA,NA
"10391",40998385,1,NA,NA,1,NA,23,31,31,NA,30
"10392",41001807,1,NA,NA,1,NA,1,NA,26,NA,NA
"10393",41006455,NA,NA,NA,NA,NA,24,31,30,NA,30
"10394",41022326,12,26,20,25,26,26,29,8,25,22
"10395",41023108,9,13,NA,10,NA,17,2,NA,NA,NA
"10396",41026060,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
"10397",41027221,17,29,5,16,6,21,22,NA,NA,25
"10398",41029671,6,7,2,11,3,11,31,26,1,NA
"10399",41029871,13,6,12,15,NA,21,15,NA,NA,10
"10400",41030561,16,16,17,26,9,21,20,NA,NA,3
"10401",41038604,11,19,6,17,25,25,13,NA,22,NA
"10402",41038753,14,18,NA,1,NA,15,10,NA,NA,NA
"10403",41039218,15,17,4,13,5,17,5,NA,NA,1
"10404",41039933,9,13,NA,20,NA,18,NA,NA,NA,NA
"10405",41040170,14,14,NA,8,NA,19,NA,NA,NA,NA
"10406",41041450,17,30,31,30,31,29,31,31,31,30
"10407",41053871,6,12,8,6,7,18,10,NA,NA,NA
"10408",41057008,17,2,30,30,31,30,19,31,31,19
"10409",41062027,NA,NA,NA,21,31,6,NA,NA,31,NA
"10410",41064267,17,30,31,30,31,29,31,31,31,30
"10411",41073492,17,30,31,30,31,29,31,31,31,30
"10412",41076977,11,13,NA,10,NA,18,4,NA,NA,NA
"10413",41077654,15,13,NA,20,NA,23,NA,NA,NA,NA
"10414",41078042,10,13,NA,7,NA,23,NA,NA,NA,NA
"10415",41079970,7,5,NA,8,2,19,6,NA,NA,NA
"10416",41084062,17,30,31,30,31,29,31,31,31,30
"10417",41084600,17,30,31,30,31,29,31,31,31,30
"10418",41091641,14,17,1,9,13,NA,NA,NA,13,NA
"10419",41095105,17,30,31,30,31,29,31,31,31,30
"10420",41101014,13,13,NA,3,NA,19,2,NA,NA,NA
"10421",41103092,17,30,31,30,31,29,31,31,31,30
"10422",41103201,5,4,NA,11,6,23,4,26,NA,3
"10423",41104931,11,16,NA,4,NA,21,NA,NA,NA,NA
"10424",41108580,10,13,NA,10,NA,16,5,NA,NA,NA
"10425",41112600,17,30,31,30,31,29,31,31,31,30
"10426",41116351,11,13,NA,4,NA,19,8,NA,NA,NA
"10427",41118170,9,13,NA,4,NA,19,NA,NA,NA,NA
"10428",41118396,11,13,NA,2,NA,12,2,NA,NA,NA
"10429",41118657,9,13,NA,4,NA,19,NA,NA,NA,NA
"10430",41122732,17,30,29,30,29,29,28,8,30,25
"10431",41125929,17,30,31,30,31,29,31,31,31,30
"10432",41130523,NA,NA,NA,NA,NA,24,30,26,NA,NA
"10433",41138769,17,30,30,30,31,30,31,31,31,30
"10434",41143773,17,30,31,30,31,29,31,31,31,30
"10435",41148884,17,30,31,9,NA,NA,NA,NA,NA,NA
"10436",41151593,14,27,21,20,11,21,23,9,5,3
"10437",41155279,17,30,31,30,31,29,31,31,31,30
"10438",41162525,5,30,23,26,13,23,31,29,9,30
"10439",41163108,13,28,8,21,31,NA,NA,NA,NA,NA
"10440",41165777,16,20,NA,10,30,14,NA,25,NA,NA
"10441",41167244,10,13,NA,4,3,19,NA,NA,NA,NA
"10442",41167569,17,30,31,16,23,24,30,31,31,30
"10443",41169978,15,29,28,27,29,27,31,28,24,19
"10444",41172604,17,30,31,30,31,30,31,31,31,30
"10445",41176059,17,30,31,30,31,29,31,31,31,30
"10446",41179592,17,30,31,30,31,23,31,31,31,30
"10447",41186682,17,30,31,30,31,29,31,31,31,30
"10448",41187434,9,13,NA,11,NA,23,NA,NA,NA,NA
"10449",41188281,14,8,NA,11,NA,14,7,NA,NA,NA
"10450",41192849,17,30,31,30,31,29,31,31,31,30
"10451",41204801,1,NA,NA,1,NA,6,NA,26,NA,NA
"10452",41206544,17,29,29,30,31,28,28,30,28,28
"10453",41207102,17,28,30,26,31,26,30,30,30,28
"10454",41211338,17,30,31,30,31,29,31,31,31,30
"10455",41211629,11,20,19,19,4,25,14,31,7,NA
"10456",41212956,15,24,16,28,31,21,24,8,31,4
"10457",41220419,5,1,NA,21,NA,23,31,31,NA,30
"10458",41224154,13,13,NA,2,NA,18,NA,NA,NA,NA
"10459",41235338,12,16,9,19,26,23,22,16,25,9
"10460",41236956,NA,NA,NA,9,8,15,10,26,NA,NA
"10461",41238294,NA,NA,NA,NA,NA,24,31,31,NA,30
"10462",41239429,17,30,30,21,31,24,31,26,31,30
"10463",41240179,17,30,31,21,31,24,31,26,31,12
"10464",41248057,9,8,NA,15,6,NA,NA,NA,NA,NA
"10465",41248182,12,8,8,18,13,23,31,31,6,30
"10466",41249967,17,23,NA,15,NA,30,31,21,7,30
"10467",41255260,17,30,31,30,31,29,31,31,31,30
"10468",41255885,17,30,31,30,31,29,31,31,31,30
"10469",41264670,17,30,31,30,31,29,31,31,31,30
"10470",41265560,17,30,31,30,31,29,31,31,31,30
"10471",41280899,13,17,12,24,17,21,23,NA,3,NA
"10472",41290104,17,30,31,30,31,29,31,31,31,30
"10473",41292094,NA,NA,NA,NA,NA,23,31,31,NA,30
"10474",41293357,17,30,31,30,31,29,31,31,31,30
"10475",41304904,15,30,22,23,14,26,30,10,10,8
"10476",41307801,6,NA,NA,NA,NA,23,31,31,NA,30
"10477",41307914,8,23,NA,9,3,23,1,NA,NA,NA
"10478",41308166,6,NA,NA,NA,NA,23,31,31,NA,30
"10479",41310509,17,30,31,9,NA,NA,NA,NA,NA,NA
"10480",41320966,NA,NA,NA,18,1,28,31,31,31,30
"10481",41321089,NA,NA,NA,NA,NA,23,31,31,NA,30
"10482",41321642,17,24,24,26,24,21,25,12,11,12
"10483",41324682,15,26,27,27,28,20,31,7,13,30
"10484",41343941,17,30,31,30,31,29,31,31,31,30
"10485",41350811,16,29,12,21,21,NA,NA,NA,NA,NA
"10486",41359162,17,30,31,30,31,23,31,31,31,30
"10487",41359820,8,16,2,15,14,18,20,15,NA,6
"10488",41360821,17,30,31,30,31,29,31,31,31,30
"10489",41361710,7,NA,NA,7,NA,7,NA,26,NA,NA
"10490",41364479,17,30,31,30,31,29,31,31,31,30
"10491",41364641,NA,NA,NA,NA,NA,23,31,31,NA,30
"10492",41375947,11,19,NA,18,19,16,15,18,30,12
"10493",41376183,17,30,31,30,31,30,31,31,31,30
"10494",41377546,17,30,31,30,31,29,31,31,31,30
"10495",41379107,NA,NA,NA,NA,NA,23,31,31,NA,30
"10496",41386893,9,NA,NA,7,8,10,7,NA,NA,NA
"10497",41388644,14,17,9,21,17,25,18,NA,2,NA
"10498",41388760,9,9,NA,20,13,23,14,NA,NA,NA
"10499",41388792,3,NA,NA,3,NA,2,NA,NA,NA,NA
"10500",41388849,13,26,12,23,19,25,22,5,8,5
"10501",41388931,11,12,1,20,12,20,17,NA,NA,NA
"10502",41389046,3,18,3,18,13,18,8,NA,NA,NA
"10503",41390503,17,30,31,30,31,29,31,31,31,30
"10504",41391219,17,28,10,19,17,25,18,31,4,3
"10505",41392569,17,30,31,30,31,29,31,31,31,30
"10506",41395517,12,30,22,21,22,24,24,22,19,16
"10507",41399311,17,30,31,30,31,29,31,31,31,30
"10508",41400731,13,23,NA,20,8,21,15,NA,NA,7
"10509",41404828,16,6,7,17,2,11,31,30,NA,30
"10510",41405926,17,30,31,30,31,29,31,31,31,30
"10511",41406063,1,NA,NA,1,NA,1,NA,26,NA,NA
"10512",41416041,17,30,31,30,31,29,31,31,31,30
"10513",41419269,17,30,31,30,31,29,31,31,31,30
"10514",41420190,15,1,NA,4,NA,18,8,NA,NA,NA
"10515",41421159,17,30,31,30,31,29,31,31,31,30
"10516",41424380,16,27,29,22,17,25,19,25,6,NA
"10517",41428777,10,11,13,17,9,23,31,31,NA,30
"10518",41431595,17,30,31,30,31,29,31,31,31,30
"10519",41433047,17,30,31,30,31,30,31,31,27,30
"10520",41441041,NA,NA,NA,21,31,3,NA,NA,16,NA
"10521",41443738,17,25,7,21,3,29,31,17,9,2
"10522",41445042,17,30,22,27,14,24,16,11,20,5
"10523",41448362,17,30,31,30,31,29,31,31,31,30
"10524",41449214,17,30,31,30,31,29,31,31,31,30
"10525",41451920,17,30,31,30,31,6,NA,NA,31,NA
"10526",41452557,17,30,31,30,31,29,31,31,31,30
"10527",41452576,17,30,31,30,31,6,NA,NA,31,NA
"10528",41453861,17,30,31,30,31,6,NA,NA,31,NA
"10529",41454363,17,30,31,30,31,29,31,31,31,30
"10530",41454373,17,30,31,30,4,26,31,31,NA,30
"10531",41456613,17,30,31,30,31,6,NA,NA,31,NA
"10532",41456691,17,30,31,30,31,6,NA,NA,31,NA
"10533",41466631,17,30,31,30,31,29,31,31,31,30
"10534",41468718,17,30,31,30,31,29,31,31,31,30
"10535",41475528,1,NA,NA,1,NA,1,NA,26,NA,NA
"10536",41476326,17,30,31,30,31,29,31,31,31,30
"10537",41480793,17,30,31,30,31,29,31,31,31,30
"10538",41483260,11,21,17,20,20,13,10,NA,1,NA
"10539",41488566,17,30,31,25,22,30,31,31,31,30
"10540",41497975,17,30,31,30,31,29,31,31,31,30
"10541",41498097,NA,NA,NA,5,2,16,NA,26,NA,NA
"10542",41498312,16,14,18,17,28,19,27,NA,31,22
"10543",41502806,4,NA,NA,17,20,3,NA,26,9,NA
"10544",41504894,17,23,NA,21,31,24,31,26,24,14
"10545",41523994,17,30,31,30,31,29,31,31,31,30
"10546",41527686,17,30,31,30,31,29,31,31,31,30
"10547",41528595,17,30,NA,21,31,23,10,NA,4,NA
"10548",41532802,17,30,31,30,31,28,31,NA,31,5
"10549",41545805,17,30,31,30,31,29,31,31,31,30
"10550",41547279,7,22,1,9,3,22,23,NA,NA,NA
"10551",41547813,17,24,29,9,NA,NA,NA,NA,NA,NA
"10552",41550981,13,25,8,18,19,NA,NA,NA,2,NA
"10553",41552638,12,26,21,23,29,23,27,NA,NA,25
"10554",41554230,5,18,12,28,31,23,31,31,31,30
"10555",41554486,17,30,31,30,31,6,NA,NA,31,NA
"10556",41554768,17,30,31,30,31,6,NA,NA,31,NA
"10557",41555103,17,30,31,30,31,6,NA,NA,31,NA
"10558",41557109,15,29,27,8,NA,NA,NA,NA,NA,NA
"10559",41559334,17,30,31,30,31,6,NA,NA,31,NA
"10560",41566407,15,29,NA,15,14,22,NA,NA,NA,30
"10561",41573257,11,7,NA,10,4,16,7,1,NA,NA
"10562",41573735,17,30,31,30,31,6,NA,NA,31,NA
"10563",41574829,15,30,25,23,20,11,18,5,NA,NA
"10564",41578738,11,14,11,20,27,13,NA,NA,20,NA
"10565",41580586,12,18,24,22,13,NA,NA,NA,6,NA
"10566",41583398,13,22,10,20,21,21,22,25,13,NA
"10567",41583947,NA,NA,NA,1,NA,4,NA,NA,NA,NA
"10568",41602831,8,23,19,27,26,20,25,7,17,17
"10569",41608922,17,30,31,30,31,29,31,31,31,30
"10570",41609842,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
"10571",41610487,17,30,31,30,31,29,31,31,31,30
"10572",41612026,17,27,29,30,25,23,31,31,27,19
"10573",41612899,17,30,31,29,27,28,30,30,31,30
"10574",41618965,17,NA,NA,21,NA,NA,NA,NA,NA,NA
"10575",41619642,17,30,31,30,31,29,31,31,31,30
"10576",41619766,17,30,31,30,31,29,31,31,31,30
"10577",41620934,16,27,29,26,26,21,29,1,11,2
"10578",41628801,16,22,26,30,29,30,31,27,31,15
"10579",41630214,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
"10580",41632405,17,25,28,28,28,20,23,13,24,19
"10581",41632953,17,30,31,30,31,30,31,31,31,30
"10582",41638543,9,6,10,16,30,25,18,NA,31,NA
"10583",41659026,10,23,27,20,22,27,22,8,17,10
"10584",41661682,17,24,17,29,23,29,27,31,1,NA
"10585",41664446,5,18,18,8,7,15,16,5,17,NA
"10586",41665580,1,NA,NA,1,NA,23,31,31,NA,30
